task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
11	a3/8831f1	16397806	postprocessing (postprocessing)	COMPLETED	0	2026-06-23 14:42:42.210	10m 5s	1m 59s	612.3%	11.5 GB	56.6 GB	556.9 MB	724 MB
12	4c/2800ce	16397807	postprocessing (postprocessing)	COMPLETED	0	2026-06-23 14:42:42.308	12m 10s	1m 35s	468.9%	11.4 GB	55.4 GB	475.5 MB	575 MB
13	fa/7971fb	16397808	postprocessing (postprocessing)	COMPLETED	0	2026-06-23 14:42:42.401	14m 10s	43.6s	282.4%	8.6 GB	52.6 GB	341 MB	402.3 MB
15	a9/2a6429	16398165	curation (curation)	COMPLETED	0	2026-06-23 14:52:47.251	4m 10s	43.1s	14.8%	878.9 MB	1.9 GB	357.1 MB	288.5 KB
14	b7/8f32a5	16397809	postprocessing (postprocessing)	COMPLETED	0	2026-06-23 14:42:42.485	15m 15s	1m 35s	640.4%	12.7 GB	58 GB	624.2 MB	825.4 MB
16	71/36a0bb	16398319	curation (curation)	COMPLETED	0	2026-06-23 14:54:52.162	13m 5s	50.3s	13.2%	754.4 MB	1.7 GB	292.2 MB	288.4 KB
17	f0/02d92d	16398531	curation (curation)	COMPLETED	0	2026-06-23 14:56:52.634	13m 4s	19.1s	26.2%	423 MB	1.3 GB	257.3 MB	288.2 KB
18	10/441a0c	16398615	curation (curation)	COMPLETED	0	2026-06-23 14:57:57.212	16m 15s	53s	10.2%	911.7 MB	2.2 GB	390.1 MB	288.6 KB
20	d1/46e7d9	16400122	visualization (visualization)	COMPLETED	0	2026-06-23 15:14:12.263	7m 5s	2m 14s	46.8%	2.1 GB	36.4 GB	3.7 GB	39 MB
19	3d/ad5808	16400123	visualization (visualization)	COMPLETED	0	2026-06-23 15:14:12.359	14m 5s	6m 21s	16.4%	1.8 GB	15.4 GB	3.5 GB	37.4 MB
21	8c/4a3bc8	16400124	visualization (visualization)	COMPLETED	0	2026-06-23 15:14:12.479	18m 45s	4m 24s	22.2%	1.8 GB	15.4 GB	3.6 GB	31.3 MB
22	7e/bc5d9f	16400125	visualization (visualization)	COMPLETED	0	2026-06-23 15:14:12.566	24m	4m 16s	24.9%	2.2 GB	17.7 GB	3.8 GB	40.1 MB
23	83/b76502	16402529	results_collector (result-collector)	COMPLETED	0	2026-06-23 15:38:12.329	13m 5s	5m 28s	2.0%	234.7 MB	885.7 MB	947.2 MB	897.3 MB
24	90/06c6e9	16403383	nwb_units (nwb-units)	COMPLETED	0	2026-06-23 15:51:17.502	1m 35s	50.7s	13.2%	297.2 MB	1021.7 MB	125.3 MB	91.2 MB
26	33/638f6b	16403382	quality_control (quality-control)	COMPLETED	0	2026-06-23 15:51:17.395	1h 52m 50s	56.4s	42.5%	553.5 MB	3.4 GB	1.9 GB	5.5 MB
25	76/c326a1	16403384	quality_control (quality-control)	COMPLETED	0	2026-06-23 15:51:17.593	1h 55m 5s	40.6s	58.0%	530.1 MB	2.9 GB	1.9 GB	5.4 MB
28	6a/8d0848	16403385	quality_control (quality-control)	COMPLETED	0	2026-06-23 15:51:17.679	1h 58m 10s	32.6s	86.9%	556.2 MB	2.9 GB	2 GB	5.6 MB
27	13/565a7e	16403386	quality_control (quality-control)	COMPLETED	0	2026-06-23 15:51:17.772	2h 2m 49s	1m 44s	22.3%	554.4 MB	2.9 GB	1.9 GB	5.6 MB
29	ec/7c9812	16413547	quality_control_collector (qc-collector)	COMPLETED	0	2026-06-23 17:54:07.427	1m 35s	18.9s	4.8%	49.4 MB	368.2 MB	17.1 MB	9.1 MB
