task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
15	42/1ee5c1	16324239	curation (curation)	COMPLETED	0	2026-06-22 19:25:56.050	6m 10s	2m 15s	4.1%	754.2 MB	1.7 GB	291.9 MB	288.4 KB
13	bb/31aadb	16324135	postprocessing (postprocessing)	COMPLETED	0	2026-06-22 19:23:51.196	9m 9s	54.5s	216.0%	8.5 GB	52.6 GB	341 MB	401.8 MB
17	2b/01117c	16324505	curation (curation)	COMPLETED	0	2026-06-22 19:31:00.847	5m 5s	3m 34s	2.5%	911.5 MB	2.3 GB	389.8 MB	289.1 KB
18	9f/1f6bd8	16324631	curation (curation)	COMPLETED	0	2026-06-22 19:33:00.796	4m 10s	1m 3s	8.0%	779.8 MB	2 GB	256.8 MB	288.1 KB
19	c1/adab6b	16325245	visualization (visualization)	COMPLETED	0	2026-06-22 19:37:11.191	6m 4s	4m 4s	27.6%	1.8 GB	15.4 GB	3.7 GB	38.6 MB
20	1c/36f4fc	16325246	visualization (visualization)	COMPLETED	0	2026-06-22 19:37:11.306	6m 9s	4m 8s	24.7%	2.1 GB	15.4 GB	3.7 GB	38.4 MB
22	c8/8c78ae	16325247	visualization (visualization)	COMPLETED	0	2026-06-22 19:37:11.389	6m 9s	4m 57s	22.2%	2.2 GB	15.4 GB	3.8 GB	40.1 MB
21	8f/5f593a	16325248	visualization (visualization)	COMPLETED	0	2026-06-22 19:37:11.471	11m 4s	3m 40s	28.5%	1.8 GB	15.4 GB	3.6 GB	33.3 MB
23	11/3f0f8b	16326226	results_collector (result-collector)	COMPLETED	0	2026-06-22 19:48:15.959	11m 5s	7m 51s	1.3%	237.4 MB	889.4 MB	945 MB	895.1 MB
25	e2/ccea3f	16326973	nwb_units (nwb-units)	COMPLETED	0	2026-06-22 19:59:21.334	3m 4s	1m 52s	6.0%	312.3 MB	1 GB	125.3 MB	91.2 MB
27	b4/6814c0	16326976	quality_control (quality-control)	COMPLETED	0	2026-06-22 19:59:21.782	3m 9s	2m 11s	17.5%	553.3 MB	2.9 GB	1.9 GB	5.5 MB
24	13/58577e	16326975	quality_control (quality-control)	COMPLETED	0	2026-06-22 19:59:21.661	3m 9s	1m 50s	21.4%	555.4 MB	2.9 GB	1.9 GB	5.4 MB
26	61/045896	16326974	quality_control (quality-control)	COMPLETED	0	2026-06-22 19:59:21.571	4m 9s	3m 9s	11.9%	551.6 MB	3.7 GB	1.9 GB	5.5 MB
28	23/329f1a	16326977	quality_control (quality-control)	COMPLETED	0	2026-06-22 19:59:21.905	7m 39s	3m 31s	10.9%	555.6 MB	2.9 GB	1.9 GB	5.6 MB
29	e0/9d680b	16327876	quality_control_collector (qc-collector)	COMPLETED	0	2026-06-22 20:07:00.906	6m 35s	41.1s	2.0%	50.6 MB	370.9 MB	17.1 MB	9.1 MB
